observed_on,latitude,longitude,place_state_name
2023-07-08,40.2700576782,-76.5254669189,Pennsylvania
2023-07-08,35.3503722,-80.9183836,North Carolina
2023-07-08,39.62502,-75.754455,Delaware
2023-07-08,39.6250133333,-75.7544466667,Delaware
2023-07-09,35.9821189195,-78.9948239085,North Carolina
2023-07-09,40.2700386047,-76.5254745483,Pennsylvania
2023-07-08,34.61735,-82.3000616667,South Carolina
2023-07-09,39.1657971667,-76.9199666667,Maryland
2023-07-06,39.405910828,-76.9956157619,Maryland
2023-07-10,41.198739418,-73.8536148792,New York
2023-07-11,38.0547392322,-78.493584171,Virginia
2023-07-11,40.4402645022,-79.9417553882,Pennsylvania
2023-07-10,38.6449492049,-85.4275410675,Kentucky
2023-07-12,39.30473542,-77.08512733,Maryland
2023-07-11,33.9027423672,-85.6114142587,Alabama
2023-07-11,33.8997944444,-85.6140138889,Alabama
2023-07-12,40.7778235618,-77.8098750115,Pennsylvania
2023-07-12,34.6052133333,-88.1789166667,Mississippi
2023-07-12,40.308529012,-80.0020244812,Pennsylvania
2023-07-13,33.4934804326,-89.1379630835,Mississippi
2023-07-14,35.9104055353,-79.0099254158,North Carolina
2023-07-16,35.7217296074,-78.6922482681,North Carolina
2023-07-12,35.4964597118,-87.1942669203,Tennessee
2023-07-19,40.50581855,-81.80630796,Ohio
2023-07-22,39.1629103572,-77.31629055,Maryland
2023-07-22,39.1646506498,-77.3197666091,Maryland
2023-07-22,38.7805424771,-77.1952276212,Virginia
2023-07-22,35.0409,-85.3360133333,Tennessee
2023-07-22,35.9868965149,-78.9327392578,North Carolina
2023-07-22,38.1352238,-75.5005115,Maryland
2023-07-22,41.1545039378,-75.5789097686,Pennsylvania
2023-07-22,36.0127810819,-78.6889185206,North Carolina
2023-07-22,35.7700909,-78.5703509,North Carolina
2023-07-22,35.8961916667,-79.0565861667,North Carolina
2023-07-23,39.128677072,-77.0927956515,Maryland
2023-07-23,39.1275007977,-77.1013240703,Maryland
2023-07-23,35.7155699547,-83.8184447355,Tennessee
2023-07-23,39.4873949622,-79.4937240433,Maryland
2023-07-23,40.5418395996,-75.3595962524,Pennsylvania
2023-07-23,36.1187921142,-79.2739007995,North Carolina
2023-07-11,40.5377571067,-74.2317134067,New York
2023-07-28,39.1428351542,-77.2414650489,Maryland
2023-07-29,39.6525573342,-76.741717242,Maryland
2023-07-21,34.7362365723,-84.0889816284,Georgia
2023-07-29,37.7114562988,-76.3740768433,Virginia
2023-07-29,37.1376953125,-76.5607070923,Virginia
2023-07-29,39.9922244414,-77.4224832281,Pennsylvania
2023-07-29,36.8228756187,-88.0066800535,Kentucky
2023-07-27,35.2262333333,-81.714425,North Carolina
2023-07-28,35.522575,-81.5275583333,North Carolina
2023-07-29,36.41668,-81.3870783333,North Carolina
2019-07-24,42.225188663,-73.8840215689,New York
2023-07-29,39.62453,-75.7521966667,Delaware
2023-07-29,39.6241783333,-75.7521283333,Delaware
2023-07-25,39.0098333333,-76.8497383333,Maryland
2023-07-29,39.6239283333,-75.7516166667,Delaware
2023-07-29,34.2189021172,-86.6605135754,Alabama
2023-07-29,35.662655,-82.559845,North Carolina
2023-07-30,39.1275675728,-77.1007405094,Maryland
2023-07-30,32.6609166667,-85.4835366667,Alabama
2023-07-30,35.0405361667,-80.94075,South Carolina
2023-07-30,41.3380966667,-79.2141333333,Pennsylvania
2023-07-30,37.4427871704,-79.6004714966,Virginia
2023-07-30,36.5823669434,-76.1531066895,Virginia
2023-07-30,38.8872446443,-77.1739102051,Virginia
2023-07-30,40.7495333333,-73.1478805,New York
2023-07-30,37.2478498541,-76.7278446779,Virginia
2023-07-28,35.3513916667,-80.9294133333,North Carolina
2023-07-29,39.5804226905,-76.5178400085,Maryland
2023-07-30,41.6600533333,-73.3125083333,Connecticut
2023-07-31,39.6442738358,-76.0858139302,Maryland
2023-07-31,39.9879026731,-81.9915303419,Ohio
2023-07-31,40.0864257813,-74.6653442383,New Jersey
2023-07-29,35.7489013672,-83.1166915894,North Carolina
2023-07-31,35.2831466667,-81.2906716667,North Carolina
2023-07-30,35.396775,-81.2013783333,North Carolina
2023-07-31,41.0982278333,-76.6628033333,Pennsylvania
2023-07-31,40.309125,-79.498025,Pennsylvania
2023-07-31,39.0412910057,-77.0879124647,Maryland
2023-07-31,39.0446638102,-77.0894452764,Maryland
2023-07-31,39.0382968123,-77.0857110993,Maryland
2023-07-31,39.6450425079,-76.0857991243,Maryland
2023-07-31,40.8038633333,-73.4340666667,New York
2023-07-31,39.6417727759,-76.0874464832,Maryland
2023-08-01,37.6555783997,-77.82330852,Virginia
2023-07-30,38.539101379,-90.5615061243,Missouri
2023-08-01,39.5786552429,-84.3543395996,Ohio
2023-08-01,40.6016471307,-80.0013376828,Pennsylvania
2023-08-01,40.6015918265,-80.0013820176,Pennsylvania
2023-07-31,38.4993553338,-78.4451383099,Virginia
2023-07-30,38.1395138333,-90.1575861667,Illinois
2023-08-01,37.5536366667,-84.2917783333,Kentucky
2023-08-01,39.0177483145,-77.4068282875,Virginia
2023-08-01,38.3712234019,-83.1096419426,Kentucky
2023-08-01,33.9812777662,-84.5747480235,Georgia
2023-08-01,41.0835445,-74.1842716667,New Jersey
2023-07-30,35.4483416667,-94.9746866667,Oklahoma
2023-08-01,39.5143493079,-77.1368446481,Maryland
2023-07-31,35.4041888889,-89.2094555556,Tennessee
2023-08-02,35.9937210083,-84.2199020386,Tennessee
2023-08-02,36.45849559,-81.4554866366,North Carolina
2023-08-01,35.8958883333,-79.0564278333,North Carolina
2023-08-02,38.8674256811,-77.4294366875,Virginia
2023-08-02,35.1304626465,-82.7151184082,North Carolina
2023-08-01,35.3075888889,-89.4606861111,Tennessee
2023-08-01,35.3186833333,-89.4643027778,Tennessee
2023-08-02,33.5738597112,-85.0459988416,Georgia
2023-08-01,35.3185527778,-89.4587388889,Tennessee
2023-08-01,35.3108027778,-89.4612638889,Tennessee
2023-08-01,35.3107972222,-89.4612722222,Tennessee
2023-08-01,35.3039638889,-89.4580138889,Tennessee
2023-08-02,41.7503510602,-77.8376796699,Pennsylvania
2023-07-07,36.05814125,-86.80832909,Tennessee
2023-08-02,39.0781176836,-77.0643196442,Maryland
2023-08-02,39.0789821092,-77.0602983423,Maryland
2023-08-02,39.0815160424,-77.0497293492,Maryland
2023-08-02,39.0821013606,-77.0481731997,Maryland
2023-08-02,39.0842045959,-77.0436378262,Maryland
2023-08-02,39.0855106479,-77.0360402764,Maryland
2023-08-02,39.086194695,-77.0339707006,Maryland
2023-08-01,35.4836883333,-82.508125,North Carolina
2023-08-02,39.0852722247,-77.0384903067,Maryland
2023-08-02,39.076857518,-77.0694903822,Maryland
2023-08-02,40.9405283333,-76.5410466667,Pennsylvania
2023-08-01,37.6618283333,-76.7285083333,Virginia
2015-05-18,34.3781873526,-84.0606876835,Georgia
2023-07-31,39.65507854,-77.48368749,Maryland
2023-07-31,39.65495715,-77.48341488,Maryland
2023-08-03,40.0370502432,-76.8324978316,Pennsylvania
2023-08-03,39.3152122498,-76.70337677,Maryland
2023-08-02,39.203055,-84.4652716667,Ohio
2023-08-03,39.7612915039,-84.6502990723,Ohio
2023-08-03,39.0255494044,-76.9976298698,Maryland
2023-08-03,39.029178935,-77.0014250667,Maryland
2023-08-03,39.0298011667,-77.0026788768,Maryland
2023-08-03,42.0128196328,-73.2036194594,Connecticut
2023-08-03,39.3893165466,-77.279634811,Maryland
2023-08-02,40.2146116667,-75.78563,Pennsylvania
2023-08-01,35.1231416667,-85.2182083333,Tennessee
2023-08-03,40.5142972222,-80.0823277778,Pennsylvania
2023-08-03,39.170895,-84.57567,Ohio
2023-08-04,35.1542598009,-82.7177182865,North Carolina
2023-08-04,35.0611028333,-83.2081833333,North Carolina
2023-08-03,41.1483388889,-76.1450361111,Pennsylvania
2023-08-03,41.17150517,-76.1813175529,Pennsylvania
2023-08-04,40.0545916667,-75.18712,Pennsylvania
2023-08-03,41.0648277778,-76.4897305556,Pennsylvania
2023-08-04,41.0908470154,-73.8586959839,New York
2023-08-02,36.1016111667,-79.8764883333,North Carolina
2023-08-04,39.1982216667,-77.2855,Maryland
2023-08-05,38.77065068,-77.42459018,Virginia
2023-08-04,41.1191055,-81.245055,Ohio
2023-08-05,39.11112056,-77.10479111,Maryland
2023-08-05,40.9502868652,-74.367149353,New Jersey
2023-08-05,34.8098533333,-85.2396383333,Georgia
2023-08-05,39.0548638333,-77.0268333333,Maryland
2023-08-05,39.1286055,-84.2478633333,Ohio
2023-08-05,39.8812264342,-75.6599362245,Pennsylvania
2023-08-04,39.499225,-78.30175,West Virginia
2023-08-05,37.19822984,-76.47824445,Virginia
2023-08-05,39.3330314035,-77.7320373058,Maryland
2023-08-05,39.74094752,-74.7252915101,New Jersey
2023-08-06,38.9822350604,-76.9039523429,Maryland
2023-08-06,37.43658022,-77.23514356,Virginia
2023-08-05,35.9502416667,-81.9288383333,North Carolina
2023-08-06,36.5592083333,-78.5065166667,Virginia
2023-08-06,41.2729187012,-73.2402038574,Connecticut
2023-08-06,38.4647229824,-76.4263921364,Maryland
2023-08-06,40.3499450684,-74.5656204224,New Jersey
2023-08-06,38.7246261251,-77.4376273007,Virginia
2023-08-06,39.6280021667,-77.4664916944,Maryland
2023-08-06,39.48685,-77.801405,West Virginia
2023-08-05,40.7060716859,-78.1847240056,Pennsylvania
2023-08-05,40.6497651153,-78.0263850406,Pennsylvania
2023-08-05,38.768375,-78.0168833333,Virginia
2023-08-05,33.8742138889,-84.2572694444,Georgia
2023-08-05,38.7679283333,-78.016725,Virginia
2023-08-06,36.2626633333,-86.9298166667,Tennessee
2023-08-07,40.3499717712,-74.5656280518,New Jersey
2023-08-06,38.7649869204,-89.9757861535,Illinois
2023-08-07,39.0777614527,-77.0681280457,Maryland
2023-08-07,40.4743783333,-74.6996216667,New Jersey
2023-08-07,37.2471427917,-77.3566818237,Virginia
2023-08-07,36.0706189089,-79.0845242702,North Carolina
2015-05-19,34.378148336,-84.060630016,Georgia
2023-08-07,41.4372253418,-74.0163040161,New York
2023-08-07,35.7960466667,-88.26483,Tennessee
2023-08-06,41.85488,-74.0857388333,New York
2023-08-03,36.057716,-78.978914,North Carolina
2023-08-08,33.8128583333,-84.2342383333,Georgia
2023-08-08,41.7198102828,-81.1661653966,Ohio
2023-08-08,39.9483996916,-75.1467145716,Pennsylvania
2023-08-08,41.220325,-73.4433533333,Connecticut
2023-08-08,41.3066814513,-73.8469619364,New York
2023-08-08,39.1211503225,-77.2109735195,Maryland
2023-08-08,39.1213608594,-77.2133257072,Maryland
2023-08-08,39.1208301019,-77.2130734474,Maryland
2023-08-08,39.1053022649,-77.990741014,West Virginia
2023-08-08,36.4008494653,-86.3204603457,Tennessee
2023-08-07,41.5153,-71.4394916667,Rhode Island
2023-08-08,38.1991766487,-86.6055830196,Indiana
2023-08-07,36.0705,-79.090225,North Carolina
2023-08-06,37.6001130788,-88.3598617573,Illinois
2023-08-09,41.5045424172,-81.4922847971,Ohio
2023-08-09,41.7658763066,-74.0008916974,New York
2023-08-09,39.0290232,-77.1775499,Maryland
2023-08-09,36.4872466667,-87.0914833333,Tennessee
2023-08-09,41.6640286032,-77.8360196195,Pennsylvania
2023-08-09,41.6652363888,-77.8492441433,Pennsylvania
2023-08-09,35.9354527778,-82.9085833333,Tennessee
2023-08-10,39.9214013693,-74.8368051975,New Jersey
2023-08-10,41.2860833428,-75.9742583333,Pennsylvania
2023-08-10,36.0914001465,-79.8411560059,North Carolina
2023-08-10,36.0910644531,-79.8404464722,North Carolina
2023-08-10,40.9088366667,-73.1542278333,New York
2023-08-10,33.8600321366,-85.1883234805,Georgia
2023-08-10,41.8042253419,-72.2794965195,Connecticut
2023-08-11,37.6186442329,-77.4339829479,Virginia
2023-08-11,41.1228805734,-75.5380108674,Pennsylvania
2023-08-10,40.1595662918,-79.2542636573,Pennsylvania
2023-08-10,32.7849012769,-84.6071400734,Georgia
2023-08-11,41.1392446887,-75.5432355591,Pennsylvania
2023-08-11,35.6054777778,-83.7707138889,Tennessee
2023-08-11,41.1392991819,-75.5431264442,Pennsylvania
2023-08-11,35.7726514046,-78.947823125,North Carolina
2023-08-12,39.0840853766,-77.1101291546,Maryland
2023-08-10,43.10815,-79.303955,
2023-08-10,43.1087445,-79.3046333333,
2023-08-10,43.1092638333,-79.3052133333,
2023-08-10,43.1089221667,-79.3050083333,
2023-08-10,43.1080138333,-79.30423,
2023-08-10,43.1076583333,-79.3043666667,
2023-08-10,43.1014416667,-79.3042533333,
2023-08-12,40.281468,-78.911958,Pennsylvania
2023-08-12,34.9873367977,-76.9915512298,North Carolina
2023-08-05,35.8497277778,-84.5572666667,Tennessee
2023-08-13,36.1040399503,-80.1622462175,North Carolina
2023-08-14,36.48783,-87.0887445,Tennessee
2023-08-15,35.2100219727,-85.9287872314,Tennessee
2023-08-15,39.6238866667,-75.75152,Delaware
2023-08-14,36.4326123123,-93.7622388768,Arkansas
2023-08-16,36.0159852203,-86.8302669451,Tennessee
2023-08-16,38.7599357777,-77.4726017286,Virginia
2023-08-12,37.5270216667,-77.56128,Virginia
2023-08-16,42.0880666667,-74.3364416667,New York
2023-08-16,39.1234741211,-84.2479019165,Ohio
2023-08-16,40.7186816074,-74.8478076608,New Jersey
2023-08-16,35.1464,-82.7982866667,North Carolina
2023-08-17,38.3163108143,-79.6568702906,Virginia
2023-08-17,37.81593235,-78.82571534,Virginia
2023-08-17,40.66972,-73.4647833333,New York
2023-08-17,40.5381443094,-79.9428082666,Pennsylvania
2023-08-17,38.65619624,-77.48995041,Virginia
2023-08-16,35.384979248,-80.0606155396,North Carolina
2023-08-18,36.2857866667,-82.49945,Tennessee
2023-08-18,39.5113542274,-84.7247529382,Ohio
2023-08-18,39.30705577,-86.48101208,Indiana
2023-08-18,40.0665535344,-76.6686456927,Pennsylvania
2023-08-18,40.193024477,-87.5136244058,Illinois
2023-07-22,32.6643985194,-84.6529120651,Georgia
2023-08-18,41.5350907948,-74.9156046008,New York
2023-08-18,38.6645874834,-85.5193024501,Indiana
2023-08-18,40.2691040039,-75.0745773315,Pennsylvania
2023-08-18,40.3309936523,-74.7862091064,New Jersey
2023-08-18,39.4984728692,-84.7313952802,Ohio
2023-08-18,37.6343416667,-92.0824278333,Missouri
2023-08-19,35.6422996521,-82.5100631714,North Carolina
2023-07-31,40.8518755859,-73.2248269584,New York
2023-08-19,40.54943,-80.59478,West Virginia
2023-08-19,38.7406466667,-78.3115833333,Virginia
2023-08-11,41.3346494998,-72.1939437538,Connecticut
2023-08-19,41.32377,-78.3698883333,Pennsylvania
2023-08-19,36.1255195,-86.810325,Tennessee
2023-08-20,40.2687590356,-80.1186876528,Pennsylvania
2023-08-20,38.94635,-76.698875,Maryland
2023-08-20,39.1228436211,-84.2435249947,Ohio
2023-08-19,38.6123361111,-82.6356722222,Ohio
2023-08-19,39.429795,-82.5443116667,Ohio
2023-08-20,39.6479412122,-76.6979505961,Maryland
2023-08-19,38.37695,-83.1229388889,Kentucky
2023-08-21,42.1060676575,-72.3737792969,Massachusetts
2023-08-21,38.3977250336,-76.9598843158,Maryland
2023-08-21,36.085275,-79.00850555,North Carolina
2023-08-21,35.2153196821,-85.9557354125,Tennessee
2023-08-22,39.7668229566,-75.7682723537,Pennsylvania
2023-08-09,42.9708595109,-76.7802812532,New York
2023-08-22,42.8503891,-72.5864619,Vermont
2023-08-22,40.6899108887,-74.4084091187,New Jersey
2023-08-22,38.9158882229,-77.3600690275,Virginia
2023-08-23,40.08524234,-82.50818352,Ohio
2023-08-20,36.328616037,-81.7273928662,North Carolina
2023-08-27,39.0400611667,-76.6296616667,Maryland
2023-08-28,40.6175754871,-75.0295390561,New Jersey
2023-08-31,39.0700233333,-77.4498783333,Virginia
2023-08-31,37.2342679837,-77.4124952949,Virginia
2023-08-31,37.2352090088,-77.4115960253,Virginia
2023-08-31,37.2355274872,-77.4112013686,Virginia
2023-08-31,37.2342974222,-77.4125498155,Virginia
2023-08-31,37.2341969062,-77.4126666331,Virginia
2023-08-31,35.85539932,-78.72410665,North Carolina
2023-09-01,39.1381298891,-84.3439380918,Ohio
2023-09-01,39.0632991161,-82.6495147168,Ohio
2023-09-01,37.713248413,-89.2204752563,Illinois
2023-09-01,37.7132207374,-89.220430086,Illinois
2023-09-01,37.7132455491,-89.2204530898,Illinois
2023-09-01,34.1022555,-84.0972278333,Georgia
2023-08-19,36.3770116667,-83.959695,Tennessee
2023-09-02,34.8390616667,-83.3361583333,Georgia
2023-09-03,33.554947,-85.0407364825,Georgia
2023-09-04,39.2344245911,-86.2325210571,Indiana
2023-09-04,34.0507278333,-81.166175,South Carolina
